ID,householdID,communityID,wave,raeducl,atotb,lbrf_c,hukou
104004121001,1040041210,1040041,2011,3,NA,retired,nonagri
104004122001,1040041220,1040041,2011,1,NA,retired,nonagri
104004122002,1040041220,1040041,2011,3,NA,retired,nonagri
104004123001,1040041230,1040041,2011,1,NA,retired,nonagri
104004201002,1040042010,1040042,2011,3,NA,retired,nonagri
104004202001,1040042020,1040042,2011,1,562800,retired,nonagri
104004202002,1040042020,1040042,2011,2,562800,retired,nonagri
104004203001,1040042030,1040042,2011,1,301500,retired,nonagri
104004203002,1040042030,1040042,2011,2,301500,retired,nonagri
104004204001,1040042040,1040042,2011,1,304700,others,nonagri
104004205001,1040042050,1040042,2011,1,4440100,employed,nonagri
104004205002,1040042050,1040042,2011,2,4440100,employed,nonagri
104004206001,1040042060,1040042,2011,1,262300,retired,nonagri
104004206002,1040042060,1040042,2011,1,262300,retired,nonagri
104004207001,1040042070,1040042,2011,2,161300,employed,agri
104004207002,1040042070,1040042,2011,1,161300,retired,agri
104004208001,1040042080,1040042,2011,1,252800,retired,nonagri
104004208002,1040042080,1040042,2011,1,252800,retired,nonagri
104004209001,1040042090,1040042,2011,2,NA,employed,nonagri
104004209002,1040042090,1040042,2011,2,NA,employed,nonagri
104004210002,1040042100,1040042,2011,2,NA,retired,nonagri
104004211001,1040042110,1040042,2011,1,NA,retired,nonagri
104004212001,1040042120,1040042,2011,3,904500,others,nonagri
104004212002,1040042120,1040042,2011,3,904500,employed,nonagri
104004213001,1040042130,1040042,2011,1,NA,retired,nonagri
104004214001,1040042140,1040042,2011,3,NA,employed,nonagri
104004301001,1040043010,1040043,2011,3,519650,employed,nonagri
104004301002,1040043010,1040043,2011,2,519650,employed,nonagri
104004302001,1040043020,1040043,2011,1,741900,employed,nonagri
104004302002,1040043020,1040043,2011,2,741900,retired,nonagri
104004303001,1040043030,1040043,2011,1,236660,employed,nonagri
104004303002,1040043030,1040043,2011,1,236660,retired,nonagri
104004304001,1040043040,1040043,2011,1,NA,retired,nonagri
104004304002,1040043040,1040043,2011,1,NA,retired,nonagri
104004305001,1040043050,1040043,2011,3,NA,retired,nonagri
104004306001,1040043060,1040043,2011,1,402420,retired,nonagri
104004306002,1040043060,1040043,2011,1,402420,retired,nonagri
104004307001,1040043070,1040043,2011,2,NA,retired,nonagri
104004308001,1040043080,1040043,2011,1,NA,retired,nonagri
104004308002,1040043080,1040043,2011,3,NA,retired,nonagri
104004309001,1040043090,1040043,2011,2,899801,employed,nonagri
104004309002,1040043090,1040043,2011,1,899801,retired,nonagri
104004310001,1040043100,1040043,2011,1,302800,retired,nonagri
104004310002,1040043100,1040043,2011,1,302800,retired,nonagri
104004311001,1040043110,1040043,2011,2,774780,retired,nonagri
104004311002,1040043110,1040043,2011,2,774780,retired,nonagri
104004312001,1040043120,1040043,2011,1,7200,employed,nonagri
104004312002,1040043120,1040043,2011,2,7200,employed,nonagri
104004313001,1040043130,1040043,2011,1,456250,retired,nonagri
104004313002,1040043130,1040043,2011,2,456250,retired,nonagri
104004314001,1040043140,1040043,2011,NA,NA,NA,nonagri
104004315001,1040043150,1040043,2011,3,950000,employed,nonagri
104004315002,1040043150,1040043,2011,2,950000,retired,nonagri
104004316001,1040043160,1040043,2011,3,NA,employed,nonagri
104004316002,1040043160,1040043,2011,3,NA,employed,nonagri
104004317001,1040043170,1040043,2011,1,177900,retired,nonagri
104004317002,1040043170,1040043,2011,3,177900,retired,nonagri
104004318001,1040043180,1040043,2011,2,506200,retired,nonagri
104004318002,1040043180,1040043,2011,3,506200,retired,nonagri
105102101001,1051021010,1051021,2011,1,12100,employed,agri
105102101002,1051021010,1051021,2011,1,12100,employed,agri
105102102001,1051021020,1051021,2011,1,35850,employed,agri
105102102002,1051021020,1051021,2011,1,35850,employed,agri
105102103001,1051021030,1051021,2011,1,161480,retired,agri
105102103002,1051021030,1051021,2011,1,161480,retired,agri
105102104001,1051021040,1051021,2011,1,695300,retired,nonagri
105102104002,1051021040,1051021,2011,1,695300,retired,agri
105102105001,1051021050,1051021,2011,1,240700,employed,agri
105102105002,1051021050,1051021,2011,1,240700,employed,agri
105102106001,1051021060,1051021,2011,2,116600,retired,agri
105102106002,1051021060,1051021,2011,2,116600,retired,nonagri
105102107001,1051021070,1051021,2011,1,52600,employed,agri
105102107002,1051021070,1051021,2011,1,52600,retired,agri
105102108001,1051021080,1051021,2011,2,154100,retired,nonagri
105102108002,1051021080,1051021,2011,2,154100,retired,nonagri
105102109001,1051021090,1051021,2011,1,141900,employed,agri
105102109002,1051021090,1051021,2011,1,141900,employed,agri
105102110001,1051021100,1051021,2011,1,117700,retired,agri
105102110002,1051021100,1051021,2011,3,117700,NA,agri
105102111001,1051021110,1051021,2011,2,33800,employed,nonagri
105102111002,1051021110,1051021,2011,1,33800,employed,nonagri
105102112001,1051021120,1051021,2011,1,20750,others,nonagri
105102113001,1051021130,1051021,2011,1,-13140,employed,agri
105102113002,1051021130,1051021,2011,1,-13140,employed,agri
105102114001,1051021140,1051021,2011,1,45600,retired,agri
105102115001,1051021150,1051021,2011,1,33030,retired,nonagri
105102115002,1051021150,1051021,2011,1,33030,retired,nonagri
105102116001,1051021160,1051021,2011,1,-26120,employed,agri
105102116002,1051021160,1051021,2011,2,-26120,employed,nonagri
105102117001,1051021170,1051021,2011,1,-68700,employed,agri
105102117002,1051021170,1051021,2011,1,-68700,others,agri
105102118001,1051021180,1051021,2011,1,81900,employed,agri
105102118002,1051021180,1051021,2011,1,81900,employed,agri
105102119001,1051021190,1051021,2011,1,72500,employed,agri
105102119002,1051021190,1051021,2011,1,72500,employed,agri
105102120001,1051021200,1051021,2011,1,72100,employed,nonagri
105102120002,1051021200,1051021,2011,2,72100,employed,nonagri
105102121001,1051021210,1051021,2011,1,83200,employed,agri
105102121002,1051021210,1051021,2011,1,83200,employed,agri
105102122001,1051021220,1051021,2011,1,NA,retired,agri
105102123001,1051021230,1051021,2011,1,208690,retired,agri
105102123002,1051021230,1051021,2011,1,208690,retired,nonagri
105102124001,1051021240,1051021,2011,1,179435,retired,agri
105102124002,1051021240,1051021,2011,2,179435,employed,agri
105102125001,1051021250,1051021,2011,1,74800,employed,agri
105102126001,1051021260,1051021,2011,1,52450,employed,agri
105102127001,1051021270,1051021,2011,2,NA,retired,nonagri
105102127002,1051021270,1051021,2011,2,NA,retired,nonagri
105102128001,1051021280,1051021,2011,1,12200,retired,nonagri
105102129001,1051021290,1051021,2011,2,12450,retired,nonagri
105102129002,1051021290,1051021,2011,2,12450,retired,agri
105102130001,1051021300,1051021,2011,1,21170,retired,agri
105102131001,1051021310,1051021,2011,1,-87300,retired,agri
105102132001,1051021320,1051021,2011,1,156200,employed,agri
105102133001,1051021330,1051021,2011,1,1310,employed,agri
105102134001,1051021340,1051021,2011,1,10500,retired,agri
105102134002,1051021340,1051021,2011,1,10500,employed,agri
105102135001,1051021350,1051021,2011,2,112250,employed,agri
105102135002,1051021350,1051021,2011,2,112250,retired,nonagri
105102136001,1051021360,1051021,2011,1,65950,employed,agri
105102136002,1051021360,1051021,2011,3,65950,employed,nonagri
105102137001,1051021370,1051021,2011,1,142540,employed,agri
105102137002,1051021370,1051021,2011,1,142540,employed,agri
105102201001,1051022010,1051022,2011,1,35350,employed,nonagri
105102201002,1051022010,1051022,2011,2,35350,employed,nonagri
105102202001,1051022020,1051022,2011,1,89550,employed,agri
105102202002,1051022020,1051022,2011,1,89550,employed,agri
105102203001,1051022030,1051022,2011,1,42100,employed,nonagri
105102203002,1051022030,1051022,2011,1,42100,employed,agri
105102204001,1051022040,1051022,2011,1,151100,retired,agri
105102205001,1051022050,1051022,2011,1,-16700,retired,nonagri
105102206001,1051022060,1051022,2011,1,3300,others,agri
105102207001,1051022070,1051022,2011,1,147280,retired,nonagri
105102207002,1051022070,1051022,2011,1,147280,employed,agri
105102208001,1051022080,1051022,2011,2,121010,retired,nonagri
105102208002,1051022080,1051022,2011,2,121010,employed,nonagri
105102209001,1051022090,1051022,2011,1,52100,employed,nonagri
105102209002,1051022090,1051022,2011,1,52100,retired,nonagri
105102210001,1051022100,1051022,2011,1,300600,others,nonagri
105102210002,1051022100,1051022,2011,1,300600,retired,nonagri
105102211001,1051022110,1051022,2011,2,162300,others,nonagri
105102211002,1051022110,1051022,2011,2,162300,employed,nonagri
105102212001,1051022120,1051022,2011,2,12800,retired,agri
105102212002,1051022120,1051022,2011,2,12800,retired,agri
105102213001,1051022130,1051022,2011,1,NA,retired,nonagri
105102213002,1051022130,1051022,2011,2,NA,employed,nonagri
105102214001,1051022140,1051022,2011,1,151250,retired,agri
105102214002,1051022140,1051022,2011,1,151250,retired,agri
105102215001,1051022150,1051022,2011,1,NA,employed,agri
105102215002,1051022150,1051022,2011,1,NA,employed,agri
105102216001,1051022160,1051022,2011,1,296100,retired,nonagri
105102216002,1051022160,1051022,2011,1,296100,retired,nonagri
105102217001,1051022170,1051022,2011,1,441200,retired,nonagri
105102217002,1051022170,1051022,2011,1,441200,retired,nonagri
105102218001,1051022180,1051022,2011,1,-53310,retired,agri
105102218002,1051022180,1051022,2011,1,-53310,employed,agri
105102219001,1051022190,1051022,2011,2,127300,retired,nonagri
105102220001,1051022200,1051022,2011,1,690600,retired,nonagri
105102220002,1051022200,1051022,2011,1,690600,employed,nonagri
105102221001,1051022210,1051022,2011,2,1029300,retired,nonagri
105102221002,1051022210,1051022,2011,1,1029300,employed,nonagri
105102222001,1051022220,1051022,2011,1,6050,retired,nonagri
105102222002,1051022220,1051022,2011,1,6050,retired,nonagri
105102223001,1051022230,1051022,2011,1,NA,retired,agri
105102223002,1051022230,1051022,2011,1,NA,retired,agri
105102224001,1051022240,1051022,2011,2,101350,retired,nonagri
105102224002,1051022240,1051022,2011,1,101350,retired,nonagri
105102225001,1051022250,1051022,2011,1,262800,employed,agri
105102225002,1051022250,1051022,2011,1,262800,employed,agri
105102226001,1051022260,1051022,2011,1,200850,retired,nonagri
105102226002,1051022260,1051022,2011,1,200850,retired,nonagri
105102227001,1051022270,1051022,2011,1,-99550,retired,nonagri
105102227002,1051022270,1051022,2011,2,-99550,retired,nonagri
105102228001,1051022280,1051022,2011,1,93900,retired,agri
105102228002,1051022280,1051022,2011,2,93900,employed,agri
105102229001,1051022290,1051022,2011,1,NA,employed,nonagri
105102229002,1051022290,1051022,2011,2,NA,employed,nonagri
105102230001,1051022300,1051022,2011,1,130600,retired,agri
105102230002,1051022300,1051022,2011,1,130600,employed,agri
105102231001,1051022310,1051022,2011,1,102700,employed,nonagri
105102231002,1051022310,1051022,2011,1,102700,retired,nonagri
105102232001,1051022320,1051022,2011,1,104700,retired,nonagri
105102232002,1051022320,1051022,2011,1,104700,retired,nonagri
105102233001,1051022330,1051022,2011,1,204500,retired,nonagri
105102233002,1051022330,1051022,2011,3,204500,retired,nonagri
105102234001,1051022340,1051022,2011,2,3050,employed,nonagri
105102234002,1051022340,1051022,2011,1,3050,retired,nonagri
105102235001,1051022350,1051022,2011,1,-6700,employed,agri
105102235002,1051022350,1051022,2011,1,-6700,retired,agri
105102236001,1051022360,1051022,2011,2,94390,employed,nonagri
105102236002,1051022360,1051022,2011,2,94390,employed,nonagri
105102237001,1051022370,1051022,2011,1,2500,employed,agri
105102237002,1051022370,1051022,2011,1,2500,retired,agri
105102238001,1051022380,1051022,2011,1,NA,retired,nonagri
105102239001,1051022390,1051022,2011,1,39800,employed,agri
105102239002,1051022390,1051022,2011,1,39800,employed,agri
105102240001,1051022400,1051022,2011,2,497000,retired,nonagri
105102240002,1051022400,1051022,2011,2,497000,employed,nonagri
105102301001,1051023010,1051023,2011,1,61150,retired,nonagri
105102301002,1051023010,1051023,2011,1,61150,retired,nonagri
105102302002,1051023020,1051023,2011,2,NA,employed,nonagri
105102303001,1051023030,1051023,2011,2,NA,employed,nonagri
105102304002,1051023040,1051023,2011,2,NA,retired,nonagri
105102305001,1051023050,1051023,2011,1,153500,employed,nonagri
105102306001,1051023060,1051023,2011,1,NA,retired,agri
105102307001,1051023070,1051023,2011,2,NA,NA,nonagri
105102308002,1051023080,1051023,2011,1,NA,retired,nonagri
105102309002,1051023090,1051023,2011,2,NA,NA,nonagri
105102310001,1051023100,1051023,2011,1,NA,NA,agri
105102311001,1051023110,1051023,2011,1,1200,retired,nonagri
105102312001,1051023120,1051023,2011,1,NA,retired,nonagri
105102313001,1051023130,1051023,2011,1,44598,retired,nonagri
105102313002,1051023130,1051023,2011,1,44598,retired,nonagri
105102314001,1051023140,1051023,2011,2,NA,employed,nonagri
105102315001,1051023150,1051023,2011,1,NA,retired,nonagri
105102316001,1051023160,1051023,2011,1,101400,others,nonagri
105102317001,1051023170,1051023,2011,1,NA,retired,nonagri
105102318002,1051023180,1051023,2011,2,NA,NA,nonagri
105102319001,1051023190,1051023,2011,2,NA,NA,nonagri
105102320001,1051023200,1051023,2011,1,NA,retired,agri
105102321001,1051023210,1051023,2011,1,NA,employed,nonagri
